[12:28:21 WIB 2026-09-01] === MONITOR XAU V2 MULAI (update 28 Aug: self-lock + guard TF + wick sanity + state persist) ===
[12:28:21 WIB 2026-09-01]   [A] SELL LIMIT SELL entry=4538 SL=4550 TP1=4449 TP2=4370 (waiting)
[12:28:21 WIB 2026-09-01]   [B] BUY LIMIT BUY entry=4400 SL=4355 TP1=4450 TP2=4538 (waiting)
[12:28:21 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4427.18 | PINE=FLAT RSI=39.7
[16:24:09 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:24:09 WIB 2026-09-01] [B] floating -24.3 pips | harga=4375.71 | PINE=FLAT RSI=25.5
[16:25:09 WIB 2026-09-01] [LIVE] floating -25.3 pips | harga=4374.72 | PINE=FLAT RSI=25.4
[16:25:09 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4374.72 | PINE=FLAT RSI=25.4
[16:25:09 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4374.72 | PINE=FLAT RSI=25.4
[16:25:09 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:25:09 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:25:09 WIB 2026-09-01] [B] floating -25.3 pips | harga=4374.72 | PINE=FLAT RSI=25.4
[16:26:09 WIB 2026-09-01] [LIVE] floating -25.6 pips | harga=4374.45 | PINE=FLAT RSI=25.2
[16:26:09 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4374.45 | PINE=FLAT RSI=25.2
[16:26:09 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4374.45 | PINE=FLAT RSI=25.2
[16:26:09 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:26:09 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:26:09 WIB 2026-09-01] [B] floating -25.6 pips | harga=4374.45 | PINE=FLAT RSI=25.2
[16:27:09 WIB 2026-09-01] [LIVE] floating -27.2 pips | harga=4372.81 | PINE=FLAT RSI=24.5
[16:27:09 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4372.81 | PINE=FLAT RSI=24.5
[16:27:09 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4372.81 | PINE=FLAT RSI=24.5
[16:27:09 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:27:09 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:27:09 WIB 2026-09-01] [B] floating -27.2 pips | harga=4372.81 | PINE=FLAT RSI=24.5
[16:28:09 WIB 2026-09-01] [LIVE] floating -28.3 pips | harga=4371.69 | PINE=FLAT RSI=24.5
[16:28:09 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4371.69 | PINE=FLAT RSI=24.5
[16:28:09 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4371.69 | PINE=FLAT RSI=24.5
[16:28:09 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:28:09 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:28:09 WIB 2026-09-01] [B] floating -28.3 pips | harga=4371.69 | PINE=FLAT RSI=24.5
[16:29:09 WIB 2026-09-01] [LIVE] floating -27.9 pips | harga=4372.10 | PINE=FLAT RSI=24.6
[16:29:09 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4372.10 | PINE=FLAT RSI=24.6
[16:29:09 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4372.10 | PINE=FLAT RSI=24.6
[16:29:09 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:29:09 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:29:09 WIB 2026-09-01] [B] floating -27.9 pips | harga=4372.10 | PINE=FLAT RSI=24.6
[16:30:09 WIB 2026-09-01] [LIVE] floating -26.7 pips | harga=4373.29 | PINE=FLAT RSI=24.8
[16:30:09 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4373.29 | PINE=FLAT RSI=24.8
[16:30:09 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4373.29 | PINE=FLAT RSI=24.8
[16:30:09 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:30:09 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:30:09 WIB 2026-09-01] [B] floating -26.7 pips | harga=4373.29 | PINE=FLAT RSI=24.8
[16:31:09 WIB 2026-09-01] [LIVE] floating -32.6 pips | harga=4367.44 | PINE=FLAT RSI=23.3
[16:31:09 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4367.44 | PINE=FLAT RSI=23.3
[16:31:09 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4367.44 | PINE=FLAT RSI=23.3
[16:31:09 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:31:09 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:31:09 WIB 2026-09-01] [B] floating -32.6 pips | harga=4367.44 | PINE=FLAT RSI=23.3
[16:32:09 WIB 2026-09-01] [LIVE] floating -32.0 pips | harga=4368.03 | PINE=FLAT RSI=23.5
[16:32:09 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4368.03 | PINE=FLAT RSI=23.5
[16:32:09 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4368.03 | PINE=FLAT RSI=23.5
[16:32:09 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:32:09 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:32:09 WIB 2026-09-01] [B] floating -32.0 pips | harga=4368.03 | PINE=FLAT RSI=23.5
[16:33:09 WIB 2026-09-01] [LIVE] floating -30.8 pips | harga=4369.19 | PINE=FLAT RSI=23.4
[16:33:09 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4369.19 | PINE=FLAT RSI=23.4
[16:33:09 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4369.19 | PINE=FLAT RSI=23.4
[16:33:09 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:33:09 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:33:09 WIB 2026-09-01] [B] floating -30.8 pips | harga=4369.19 | PINE=FLAT RSI=23.4
[16:34:09 WIB 2026-09-01] [LIVE] floating -30.9 pips | harga=4369.07 | PINE=FLAT RSI=23.6
[16:34:09 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4369.07 | PINE=FLAT RSI=23.6
[16:34:09 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4369.07 | PINE=FLAT RSI=23.6
[16:34:09 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:34:09 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:34:09 WIB 2026-09-01] [B] floating -30.9 pips | harga=4369.07 | PINE=FLAT RSI=23.6
[16:35:10 WIB 2026-09-01] [LIVE] floating -28.7 pips | harga=4371.31 | PINE=FLAT RSI=24.1
[16:35:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4371.31 | PINE=FLAT RSI=24.1
[16:35:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4371.31 | PINE=FLAT RSI=24.1
[16:35:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:35:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:35:10 WIB 2026-09-01] [B] floating -28.7 pips | harga=4371.31 | PINE=FLAT RSI=24.1
[16:36:10 WIB 2026-09-01] [LIVE] floating -29.8 pips | harga=4370.19 | PINE=FLAT RSI=24
[16:36:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4370.19 | PINE=FLAT RSI=24
[16:36:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4370.19 | PINE=FLAT RSI=24
[16:36:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:36:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:36:10 WIB 2026-09-01] [B] floating -29.8 pips | harga=4370.19 | PINE=FLAT RSI=24
[16:37:10 WIB 2026-09-01] [LIVE] floating -30.7 pips | harga=4369.34 | PINE=FLAT RSI=23.6
[16:37:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4369.34 | PINE=FLAT RSI=23.6
[16:37:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4369.34 | PINE=FLAT RSI=23.6
[16:37:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:37:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:37:10 WIB 2026-09-01] [B] floating -30.7 pips | harga=4369.34 | PINE=FLAT RSI=23.6
[16:38:10 WIB 2026-09-01] [LIVE] floating -30.8 pips | harga=4369.25 | PINE=FLAT RSI=23.5
[16:38:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4369.25 | PINE=FLAT RSI=23.5
[16:38:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4369.25 | PINE=FLAT RSI=23.5
[16:38:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:38:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:38:10 WIB 2026-09-01] [B] floating -30.8 pips | harga=4369.25 | PINE=FLAT RSI=23.5
[16:39:10 WIB 2026-09-01] [LIVE] floating -32.8 pips | harga=4367.15 | PINE=FLAT RSI=23.1
[16:39:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4367.15 | PINE=FLAT RSI=23.1
[16:39:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4367.15 | PINE=FLAT RSI=23.1
[16:39:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:39:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:39:10 WIB 2026-09-01] [B] floating -32.8 pips | harga=4367.15 | PINE=FLAT RSI=23.1
[16:40:10 WIB 2026-09-01] [LIVE] floating -31.9 pips | harga=4368.07 | PINE=FLAT RSI=23.3
[16:40:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4368.07 | PINE=FLAT RSI=23.3
[16:40:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4368.07 | PINE=FLAT RSI=23.3
[16:40:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:40:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:40:10 WIB 2026-09-01] [B] floating -31.9 pips | harga=4368.07 | PINE=FLAT RSI=23.3
[16:41:10 WIB 2026-09-01] [LIVE] floating -31.6 pips | harga=4368.44 | PINE=FLAT RSI=23.4
[16:41:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4368.44 | PINE=FLAT RSI=23.4
[16:41:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4368.44 | PINE=FLAT RSI=23.4
[16:41:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:41:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:41:10 WIB 2026-09-01] [B] floating -31.6 pips | harga=4368.44 | PINE=FLAT RSI=23.4
[16:42:10 WIB 2026-09-01] [LIVE] floating -32.1 pips | harga=4367.89 | PINE=FLAT RSI=23.4
[16:42:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4367.89 | PINE=FLAT RSI=23.4
[16:42:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4367.89 | PINE=FLAT RSI=23.4
[16:42:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:42:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:42:10 WIB 2026-09-01] [B] floating -32.1 pips | harga=4367.89 | PINE=FLAT RSI=23.4
[16:43:10 WIB 2026-09-01] [LIVE] floating -31.5 pips | harga=4368.47 | PINE=FLAT RSI=23.4
[16:43:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4368.47 | PINE=FLAT RSI=23.4
[16:43:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4368.47 | PINE=FLAT RSI=23.4
[16:43:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:43:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:43:10 WIB 2026-09-01] [B] floating -31.5 pips | harga=4368.47 | PINE=FLAT RSI=23.4
[16:44:10 WIB 2026-09-01] [LIVE] floating -30.0 pips | harga=4370.00 | PINE=FLAT RSI=23.9
[16:44:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4370.00 | PINE=FLAT RSI=23.9
[16:44:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4370.00 | PINE=FLAT RSI=23.9
[16:44:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:44:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:44:10 WIB 2026-09-01] [B] floating -30.0 pips | harga=4370.00 | PINE=FLAT RSI=23.9
[16:45:10 WIB 2026-09-01] [LIVE] floating -28.9 pips | harga=4371.06 | PINE=FLAT RSI=24.1
[16:45:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4371.06 | PINE=FLAT RSI=24.1
[16:45:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4371.06 | PINE=FLAT RSI=24.1
[16:45:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:45:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:45:10 WIB 2026-09-01] [B] floating -28.9 pips | harga=4371.06 | PINE=FLAT RSI=24.1
[16:46:10 WIB 2026-09-01] [LIVE] floating -28.7 pips | harga=4371.26 | PINE=FLAT RSI=24.5
[16:46:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4371.26 | PINE=FLAT RSI=24.5
[16:46:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4371.26 | PINE=FLAT RSI=24.5
[16:46:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:46:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:46:10 WIB 2026-09-01] [B] floating -28.7 pips | harga=4371.26 | PINE=FLAT RSI=24.5
[16:47:10 WIB 2026-09-01] [LIVE] floating -27.1 pips | harga=4372.86 | PINE=FLAT RSI=25.6
[16:47:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4372.86 | PINE=FLAT RSI=25.6
[16:47:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4372.86 | PINE=FLAT RSI=25.6
[16:47:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:47:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:47:10 WIB 2026-09-01] [B] floating -27.1 pips | harga=4372.86 | PINE=FLAT RSI=25.6
[16:48:10 WIB 2026-09-01] [LIVE] floating -27.6 pips | harga=4372.41 | PINE=FLAT RSI=25.4
[16:48:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4372.41 | PINE=FLAT RSI=25.4
[16:48:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4372.41 | PINE=FLAT RSI=25.4
[16:48:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:48:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:48:10 WIB 2026-09-01] [B] floating -27.6 pips | harga=4372.41 | PINE=FLAT RSI=25.4
[16:49:10 WIB 2026-09-01] [LIVE] floating -28.3 pips | harga=4371.74 | PINE=FLAT RSI=24.4
[16:49:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4371.74 | PINE=FLAT RSI=24.4
[16:49:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4371.74 | PINE=FLAT RSI=24.4
[16:49:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:49:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:49:10 WIB 2026-09-01] [B] floating -28.3 pips | harga=4371.74 | PINE=FLAT RSI=24.4
[16:50:10 WIB 2026-09-01] [LIVE] floating -29.4 pips | harga=4370.65 | PINE=FLAT RSI=24
[16:50:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4370.65 | PINE=FLAT RSI=24
[16:50:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4370.65 | PINE=FLAT RSI=24
[16:50:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:50:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:50:10 WIB 2026-09-01] [B] floating -29.4 pips | harga=4370.65 | PINE=FLAT RSI=24
[16:51:10 WIB 2026-09-01] [LIVE] floating -30.1 pips | harga=4369.89 | PINE=FLAT RSI=23.9
[16:51:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4369.89 | PINE=FLAT RSI=23.9
[16:51:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4369.89 | PINE=FLAT RSI=23.9
[16:51:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:51:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:51:10 WIB 2026-09-01] [B] floating -30.1 pips | harga=4369.89 | PINE=FLAT RSI=23.9
[16:52:10 WIB 2026-09-01] [LIVE] floating -30.4 pips | harga=4369.61 | PINE=FLAT RSI=23.9
[16:52:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4369.61 | PINE=FLAT RSI=23.9
[16:52:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4369.61 | PINE=FLAT RSI=23.9
[16:52:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:52:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:52:10 WIB 2026-09-01] [B] floating -30.4 pips | harga=4369.61 | PINE=FLAT RSI=23.9
[16:53:10 WIB 2026-09-01] [LIVE] floating -29.5 pips | harga=4370.52 | PINE=FLAT RSI=24
[16:53:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4370.52 | PINE=FLAT RSI=24
[16:53:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4370.52 | PINE=FLAT RSI=24
[16:53:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:53:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:53:10 WIB 2026-09-01] [B] floating -29.5 pips | harga=4370.52 | PINE=FLAT RSI=24
[16:54:10 WIB 2026-09-01] [LIVE] floating -29.7 pips | harga=4370.32 | PINE=FLAT RSI=24.2
[16:54:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4370.32 | PINE=FLAT RSI=24.2
[16:54:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4370.32 | PINE=FLAT RSI=24.2
[16:54:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:54:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:54:10 WIB 2026-09-01] [B] floating -29.7 pips | harga=4370.32 | PINE=FLAT RSI=24.2
[16:55:10 WIB 2026-09-01] [LIVE] floating -29.4 pips | harga=4370.56 | PINE=FLAT RSI=24
[16:55:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4370.56 | PINE=FLAT RSI=24
[16:55:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4370.56 | PINE=FLAT RSI=24
[16:55:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:55:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:55:10 WIB 2026-09-01] [B] floating -29.4 pips | harga=4370.56 | PINE=FLAT RSI=24
[16:56:10 WIB 2026-09-01] [LIVE] floating -27.6 pips | harga=4372.40 | PINE=FLAT RSI=24.3
[16:56:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4372.40 | PINE=FLAT RSI=24.3
[16:56:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4372.40 | PINE=FLAT RSI=24.3
[16:56:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:56:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:56:10 WIB 2026-09-01] [B] floating -27.6 pips | harga=4372.40 | PINE=FLAT RSI=24.3
[16:57:10 WIB 2026-09-01] [LIVE] floating -31.4 pips | harga=4368.56 | PINE=FLAT RSI=23.5
[16:57:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4368.56 | PINE=FLAT RSI=23.5
[16:57:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4368.56 | PINE=FLAT RSI=23.5
[16:57:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:57:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:57:10 WIB 2026-09-01] [B] floating -31.4 pips | harga=4368.56 | PINE=FLAT RSI=23.5
[16:58:10 WIB 2026-09-01] [LIVE] floating -31.6 pips | harga=4368.40 | PINE=FLAT RSI=23.7
[16:58:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4368.40 | PINE=FLAT RSI=23.7
[16:58:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4368.40 | PINE=FLAT RSI=23.7
[16:58:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:58:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:58:10 WIB 2026-09-01] [B] floating -31.6 pips | harga=4368.40 | PINE=FLAT RSI=23.7
[16:59:10 WIB 2026-09-01] [LIVE] floating -31.4 pips | harga=4368.65 | PINE=FLAT RSI=23.5
[16:59:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4368.65 | PINE=FLAT RSI=23.5
[16:59:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4368.65 | PINE=FLAT RSI=23.5
[16:59:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[16:59:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[16:59:10 WIB 2026-09-01] [B] floating -31.4 pips | harga=4368.65 | PINE=FLAT RSI=23.5
[17:00:10 WIB 2026-09-01] [LIVE] floating -35.0 pips | harga=4365.01 | PINE=FLAT RSI=22.6
[17:00:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4365.01 | PINE=FLAT RSI=22.6
[17:00:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4365.01 | PINE=FLAT RSI=22.6
[17:00:10 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[17:00:10 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[17:00:10 WIB 2026-09-01] [B] floating -35.0 pips | harga=4365.01 | PINE=FLAT RSI=22.6
[17:01:10 WIB 2026-09-01] [LIVE] floating -32.8 pips | harga=4367.23 | PINE=FLAT RSI=23.8
[17:01:10 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4367.23 | PINE=FLAT RSI=23.8
[17:01:10 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4367.23 | PINE=FLAT RSI=23.8
